"",TRAINS,4613,4615,4617,4623,4627,4631,4633,4635,4639,4641,4643,4651
"",,Q,Q,Q,Q,Q,Q,Q,Q,,,,
A.M.,A.M.,A.M.,A.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,A.M.
Departing from:,,,,,,,,,,,,,
NEWARK PENN STATION,12.14,1.13,2.11,3.13,4.09,5.06,5.23,6.04,6.22,6.48,7.10,7.22,7.43,8.35,8.52,9.28,10.27,11.42,12.51,1.34
via PATH,12.20,1.20,2.20,3.30,4.16,5.11,5.31,6.11,6.31,6.56,7.16,7.36,7.56,8.46,9.06,9.45,10.45,11.55,1.10,1.50
arrive World Trade Ctr,12.45,1.45,2.45,3.55,4.41,5.36,5.56,6.36,6.56,7.21,7.41,8.01,8.21,9.11,9.31,10.10,11.10,12.20,1.35,2.15
HOBOKEN,,,,,,,,,,,,,,,,,,,,
via FERRY,,,,,,,,,,,,,,,,,,,,
arrive World Financial Ctr,,,,,,,,,,,,,,,,,,,,
Secaucus Junction,12.21,1.20,2.18,3.20,4.17,5.16,5.30,6.11,6.31,6.55,7.17,7.30,7.51,8.42,9.01,9.36,10.34,11.49,12.58,1.42
NEW YORK,12.34,1.33,2.31,3.34,4.30,5.28,5.43,6.25,6.44,7.08,7.30,7.43,8.04,8.55,9.14,9.49,10.47,12.02,1.18,1.55
"",3209,3215,3503,3217,3505,3221,3223,3227,3231,3235,3239,3241,3243,3247,8249,3251,8353,3509,3255,3595
"",,,,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.
NEW YORK,4.28,5.32,5.37,6.20,6.47,7.01,7.44,8.46,9.46,10.43,11.23,12.12,12.43,1.43,2.34,2.46,3.13,3.20,3.44,4.09
Secaucus Junction,,5.42,5.46,6.29,6.56,7.10,7.53,8.55,9.55,10.53,11.33,12.22,12.53,1.53,2.44,2.56,3.23,3.30,3.54,4.19
via FERRY,,,,,,,,,,,,,,,,,,,3.10,
arrive HOBOKEN,,,,,,,,,,,,,,,,,,,3.20,
HOBOKEN,,,,,,,,,,,,,,,,,,,S 3.36,
via PATH from WTC,3.50,5.05,5.05,6.00,6.34,6.44,7.29,8.29,9.34,10.20,11.00,12.00,12.20,1.20,2.20,2.20,3.00,3.00,3.30,3.54
arrive Newark,4.15,5.30,5.30,6.25,6.59,7.09,7.54,8.54,9.59,10.45,11.25,12.25,12.45,1.45,2.45,2.45,3.25,3.25,3.55,4.19
NEWARK PENN STATION,4.44,5.51,5.54,6.37,7.04,7.18,8.02,9.04,10.05,11.02,11.42,12.31,1.04,2.02,2.54,3.05,3.33,3.39,4.02,4.28
Newark Int'l Airport,4.50,5.56,,6.42,7.10,7.24,8.08,9.10,10.10,11.08,11.48,12.37,1.10,2.08,3.01,3.10,,3.45,,4.34
North Elizabeth,4.53,6.00,,6.45,,7.27,8.11,,,11.11,11.51,,1.13,,,,,3.49,,4.37
Elizabeth,4.56,6.03,,6.48,,7.30,8.14,9.14,10.15,11.14,11.54,,1.16,,,,,3.52,,4.40
Linden,5.01,6.08,,6.55,,7.35,8.20,9.20,10.20,11.19,12.00,,1.22,,,,,3.57,,4.45
Rahway,5.05,6.12,,6.59,,7.39,8.24,9.23,10.24,11.23,12.04,12.47,1.26,2.19,,3.21,,4.01,,4.49
Avenel,5.10,6.18,,,,7.45,,,10.30,,12.10,,,2.25,,,,4.06,,4.56
Woodbridge,5.14,6.21,6.13,7.06,7.24,7.49,8.31,9.30,10.34,11.31,12.13,12.55,1.33,2.29,L 3.16,3.28,3.50,4.09,4.21,4.59
Perth Amboy,5.20,6.27,6.19,7.12,,7.55,8.37,9.36,10.40,11.36,12.19,1.01,1.39,2.35,L 3.22,3.34,3.56,4.16,,5.05
South Amboy,5.24,6.32,6.25,7.17,7.35,8.00,8.42,9.41,10.45,11.41,12.24,1.06,1.44,2.40,L 3.26,3.39,4.01,4.23,4.30,5.12
Aberdeen-Matawan,5.33,6.40,,7.25,,8.08,8.50,9.49,10.53,11.49,12.32,1.13,1.51,2.49,L 3.35,3.48,L 4.10,,4.38,
Hazlet,5.37,6.44,,7.29,,8.12,8.54,9.53,10.57,11.53,12.36,1.17,1.55,2.53,L 3.38,3.52,L 4.14,,4.42,
Middletown,5.42,6.51,,7.35,,8.18,9.00,9.59,11.03,11.59,12.42,1.24,2.01,3.00,L 3.45,3.58,L 4.21,,4.48,
Red Bank,5.48,6.57,,7.41,,8.24,9.06,10.05,11.09,12.05,12.48,1.30,2.07,3.06,L 3.51,4.04,L 4.27,,4.54,
Little Silver,5.52,7.01,,7.45,,8.28,9.10,10.09,11.13,12.09,12.52,1.34,2.11,3.10,L 3.56,4.08,L 4.31,,L 4.58,
Monmouth Park,,,,,,,,,,,,,,,,,,,,
arrive Long Branch,6.04,7.12,,7.56,,8.39,9.23,10.21,11.25,12.23,1.03,1.45,2.23,3.22,4.10,4.19,,,5.09,
LONG BRANCH,,7.24,,,,8.44,9.26,,11.28,12.26,,,2.26,,,4.23,L 4.38,,5.14,
Elberon,,7.28,,,,8.48,9.30,,11.32,12.30,,,2.30,,,L 4.27,L 4.44,,L 5.18,
Allenhurst,,7.32,,,,8.52,9.34,,11.36,12.34,,,2.34,,,L 4.31,L 4.48,,L 5.22,
Asbury Park,,7.36,,,,8.56,9.38,,11.40,12.38,,,2.38,,,L 4.35,L 4.52,,L 5.26,
Bradley Beach,,7.39,,,,8.59,9.41,,11.43,12.41,,,2.41,,,L 4.38,L 4.56,,L 5.29,
Belmar,,7.43,,,,9.03,9.45,,11.47,12.45,,,2.45,,,L 4.42,L 5.00,,L 5.33,
Spring Lake,,7.47,,,,9.07,9.49,,11.51,12.49,,,2.49,,,L 4.46,L 5.04,,L 5.37,
Manasquan,,7.51,,,,9.11,9.53,,11.55,12.53,,,2.53,,,L 4.50,L 5.09,,L 5.41,
Point Pleasant Beach,,L 7.56,,,,L 9.16,L 9.59,,L 12.01,L 12.59,,,L 3.02,,,L 4.57,L 5.15,,L 5.48,
BAY HEAD,,8.04,,,,9.28,10.08,,12.10,1.08,,,3.11,,,5.03,5.22,,5.54,
"",3361,3363,3511,3265,3513,3267,3271,3373,3515,3275,3279,3281,3283,3285,3289,3293,3297,3201,3205
"",Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,,,,,,
"",,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,A.M.,A.M.
NEW YORK,4.30,5.01,5.05,5.20,5.29,5.36,5.55,6.04,6.18,6.29,7.05,7.24,8.21,8.41,9.38,10.23,11.18,12.05,1.00
Secaucus Junction,4.40,5.11,5.15,5.30,5.39,,6.05,6.14,6.27,6.38,7.15,,8.30,8.51,9.48,10.33,11.28,12.14,1.09
via FERRY,3.50,4.30,4.30,4.50,4.50,,5.10,5.30,5.30,5.50,6.30,,,,,,,,
arrive HOBOKEN,4.00,4.40,4.40,5.00,5.00,,5.20,5.40,5.40,6.00,6.40,,,,,,,,
HOBOKEN,S 4.23,S 4.51,S 4.56,S 5.13,S 5.21,,S 5.45,S 5.49,S 6.02,S 6.20,S 6.57,,,,,,,,
via PATH from WTC,4.19,4.49,4.54,5.09,5.19,5.19,5.44,5.54,6.09,6.14,6.54,7.09,8.04,8.24,9.24,10.00,11.00,11.20,12.30
arrive Newark,4.44,5.14,5.19,5.34,5.44,5.44,6.09,6.19,6.34,6.39,7.19,7.34,8.29,8.49,9.49,10.25,11.25,11.45,12.55
NEWARK PENN STATION,4.50,5.21,5.25,5.39,5.50,5.53,6.17,6.24,6.39,6.47,7.24,7.40,8.40,9.00,9.59,10.43,11.36,12.22,1.18
Newark Int'l Airport,,,,5.45,5.56,,6.24,,6.45,,7.30,7.46,8.46,9.06,10.05,10.49,11.42,12.28,1.24
North Elizabeth,,,5.31,,5.59,,6.27,,6.48,,,7.49,,9.09,10.08,10.52,11.46,12.32,
Elizabeth,,,5.34,,6.02,,6.30,,6.51,,,7.52,,9.12,10.11,10.55,11.49,12.35,1.28
Linden,,,5.40,,6.08,,6.36,,6.58,,,7.57,,9.18,10.16,11.00,11.54,12.40,1.34
Rahway,,,5.44,,6.12,,6.40,,7.03,,7.40,8.01,8.56,9.21,10.20,11.04,11.58,12.44,1.37
Avenel,L 5.06,,L 5.50,,L 6.18,L 6.09,6.47,,7.11,,7.47,L 8.07,9.02,9.27,,11.10,,12.49,1.42
Woodbridge,L 5.10,L 5.40,L 5.53,6.01,L 6.22,L 6.13,6.50,L 6.44,7.14,L 7.07,7.50,L 8.10,9.05,9.30,10.26,11.13,12.04,12.52,1.46
Perth Amboy,L 5.16,,L 5.59,6.07,L 6.28,,6.57,,7.21,,7.56,L 8.16,9.11,9.36,10.32,11.19,12.10,12.58,1.52
South Amboy,L 5.21,L 5.49,6.05,6.12,6.34,L 6.22,7.02,L 6.53,7.30,L 7.16,8.01,L 8.21,9.16,9.40,10.37,11.23,12.14,1.03,1.57
Aberdeen-Matawan,L 5.29,L 5.58,,6.20,,L 6.32,L 7.11,L 7.03,,L 7.25,8.10,L 8.28,9.24,9.48,10.44,11.31,12.22,1.11,2.05
Hazlet,L 5.33,L 6.02,,6.24,,L 6.36,L 7.15,L 7.07,,L 7.29,8.14,L 8.32,9.28,9.52,10.48,11.35,12.26,1.15,2.09
Middletown,L 5.39,L 6.09,,6.31,,L 6.42,L 7.21,L 7.14,,L 7.36,8.21,L 8.38,9.35,9.58,10.54,11.40,12.31,1.21,2.15
Red Bank,L 5.45,L 6.15,,6.37,,L 6.49,L 7.27,L 7.20,,L 7.42,8.27,L 8.43,9.41,10.03,10.59,11.46,12.37,1.27,2.21
Little Silver,L 5.50,L 6.19,,L 6.41,,L 6.53,L 7.31,L 7.24,,L 7.46,L 8.31,L 8.47,L 9.45,10.07,11.03,L 11.50,L 12.41,1.31,2.25
Monmouth Park,,,,,,,,,,,,,,,,,,,
arrive Long Branch,,,,6.51,,7.05,7.41,,,7.57,8.40,8.58,9.56,10.19,11.14,12.05,12.54,1.46,2.39
LONG BRANCH,L 5.57,L 6.26,,,,7.09,,L 7.32,,8.00,8.43,,9.59,,,12.08,12.57,,
Elberon,L 6.02,L 6.31,,,,L 7.14,,L 7.37,,8.04,8.47,,10.03,,,12.12,1.01,,
Allenhurst,L 6.06,L 6.35,,,,L 7.18,,L 7.41,,8.08,8.51,,10.07,,,12.16,1.05,,
Asbury Park,L 6.10,L 6.39,,,,L 7.21,,L 7.45,,8.12,8.55,,10.11,,,12.20,1.09,,
Bradley Beach,L 6.13,L 6.42,,,,L 7.24,,L 7.47,,8.15,8.58,,10.14,,,12.23,1.11,,
Belmar,L 6.17,L 6.46,,,,L 7.28,,L 7.52,,8.19,9.02,,10.18,,,12.27,1.15,,
Spring Lake,L 6.21,L 6.50,,,,L 7.32,,L 7.56,,8.23,9.06,,10.22,,,12.31,1.19,,
Manasquan,L 6.25,L 6.54,,,,L 7.36,,L 8.00,,8.27,9.10,,10.26,,,12.35,1.22,,
Point Pleasant Beach,L 6.30,L 7.04,,,,L 7.42,,L 8.06,,8.32,9.15,,10.31,,,12.40,1.28,,
BAY HEAD,6.39,7.07,,,,7.49,,8.13,,8.42,9.25,,10.41,,,12.50,1.38,,
"",,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
"",5404,2406,5408,5710,5412,5714,5416,5718,5420,5422,5902,5126,5170,5132
A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.
High Bridge,,,,5.51,,6.11,,6.41,,,,,9.21,
Annandale,,,,5.55,,6.15,,6.45,,,,,9.25,
Lebanon,,,,5.59,,6.19,,6.49,,,,,9.29,
White House,,,,6.05,,6.25,,6.55,,,,,9.35,
North Branch,,,,6.12,,6.32,,7.02,,,,,9.42,
RARITAN,4.29,5.07,5.48,6.20,6.29,6.41,6.50,7.11,7.19,7.39,,8.43,9.51,10.46
Somerville,4.32,5.10,5.51,6.23,6.32,6.44,6.53,7.14,7.21,7.42,,8.46,9.54,10.49
Bridgewater,4.37,5.15,5.56,,6.37,6.48,,7.19,7.26,7.47,,8.51,9.59,10.54
Bound Brook,4.40,5.18,5.59,6.30,,6.51,6.59,7.22,7.29,7.50,,8.54,10.02,10.57
Dunellen,4.46,5.24,6.05,6.36,,6.58,7.05,7.29,7.36,7.56,,9.00,10.08,11.04
Plainfield,4.51,5.29,6.10,,6.47,,7.10,,7.41,8.01,8.33,9.05,10.13,11.09
Netherwood,4.54,5.32,6.13,,6.50,,7.13,,7.44,8.05,8.36,9.08,10.16,11.12
Fanwood,4.57,5.35,6.16,,6.54,,7.17,,7.48,8.09,8.40,9.12,10.19,11.15
Westfield,5.02,5.40,6.21,6.47,,7.09,,7.39,7.53,8.14,8.44,9.16,10.24,11.20
Garwood,5.05,5.43,6.24,,6.59,,7.22,,,8.17,,9.20,10.27,11.24
Cranford,5.08,5.46,6.27,6.52,,7.14,,7.44,7.57,8.21,8.48,9.23,10.30,11.27
Roselle Park,5.14,5.52,6.33,,7.07,,7.29,,8.03,8.26,8.54,9.29,10.36,11.32
Union Station,5.18,5.56,6.37,,7.11,,7.34,,8.07,8.30,8.58,9.33,10.40,11.36
NEWARK PENN STATION,5.29,6.08,6.49,7.10,7.24,7.32,7.47,8.03,8.21,8.42,9.09,9.46,10.50,11.47
via PATH,5.45,6.16,6.56,7.16,7.31,7.41,7.56,8.11,8.26,8.51,9.16,10.00,11.00,12.00
arrive World Trade Center,6.10,6.41,7.21,7.41,7.56,8.06,8.21,8.36,8.51,9.16,9.41,10.25,11.25,12.25
Secaucus Junction,C 5.44,C 6.23,C 7.03,C 7.29,C 7.41,C 7.53,C 8.04,C 8.18,C 8.38,C 8.55,C 9.24,9.54,10.58,11.56
NEW YORK,C 5.58,C 6.35,C 7.16,C 7.42,C 7.54,C 7.56,C 8.16,C 8.31,C 8.51,C 9.08,C 9.37,10.06,11.11,12.07
Hoboken,,6.29,,,,,,,,,,,,
"",Q,Q,Q,Q,Q,Q,Q,Q,Q,,,,
"",5134,5176,5438,5440,5742,5444,5746,5448,5150,5152,5154,5456,5458
A.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.
High Bridge,,12.19,,,3.04,,4.55,,,,,,
Annandale,,12.23,,,3.08,,4.59,,,,,,
Lebanon,,12.27,,,3.12,,5.03,,,,,,
White House,,12.33,,,3.18,,5.08,,,,,,
North Branch,,12.40,,,3.25,,5.15,,,,,,
RARITAN,11.46,12.49,1.47,2.47,3.33,4.10,5.23,5.52,6.49,7.56,8.47,10.09,11.36
Somerville,11.49,12.52,1.50,2.50,3.36,4.13,5.26,5.55,6.52,7.59,8.50,10.12,11.39
Bridgewater,11.54,12.57,1.55,2.55,3.41,4.18,5.31,6.00,6.57,8.04,8.55,10.17,11.43
Bound Brook,11.57,1.00,1.58,2.58,3.45,4.21,5.34,6.03,7.00,8.07,8.58,10.20,11.46
Dunellen,12.03,1.06,2.04,3.04,3.51,4.27,5.40,6.08,7.05,8.12,9.03,10.25,11.52
Plainfield,12.09,1.11,2.10,3.09,3.56,4.32,5.44,6.13,7.10,8.17,9.08,10.30,11.57
Netherwood,12.12,1.14,2.13,3.13,3.59,4.35,5.47,6.16,7.13,8.20,9.11,10.33,12.00
Fanwood,12.15,1.17,2.16,3.16,4.03,4.38,5.50,6.20,7.17,8.24,9.15,10.37,12.03
Westfield,12.20,1.22,2.21,3.21,4.07,4.43,5.55,6.24,7.21,8.28,9.19,10.41,12.08
Garwood,12.23,1.25,2.24,3.25,,4.45,5.58,6.28,7.25,8.32,9.23,10.45,12.11
Cranford,12.26,1.28,2.28,3.28,4.12,4.49,6.01,6.31,7.28,8.35,9.26,10.48,12.14
Roselle Park,12.32,1.34,2.33,3.33,4.18,4.54,6.07,6.36,7.33,8.40,9.31,10.53,12.20
Union Station,12.36,1.37,2.37,3.37,4.22,4.58,6.11,6.40,7.37,8.44,9.35,10.57,12.24
NEWARK PENN STATION,12.47,1.49,2.48,3.49,4.33,5.10,6.25,6.52,7.51,8.55,9.47,11.08,12.38
via PATH,1.00,2.00,3.00,3.56,4.41,5.16,6.31,7.01,7.56,9.06,10.00,11.20,1.10
arrive World Trade Center,1.25,2.25,3.25,4.21,5.06,5.41,6.56,7.26,8.21,9.31,10.25,11.45,1.35
Secaucus Junction,12.56,1.58,C 3.02,C 4.02,,C 5.24,C 6.43,C 7.17,8.00,9.04,9.57,C 11.22,C 12.58
NEW YORK,1.08,2.10,C 3.15,C 4.16,C 4.58,C 5.38,C 6.56,C 7.30,8.14,9.16,10.10,C 11.35,C 1.18
Hoboken,,,,,,,,,,,,,
"",Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q
"",5409,5711,5413,5415,5719,5121,5123,5175,5127,5179,8529,5431,5733,5435
A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.
Hoboken,,,,,,,,,,,,,,
NEW YORK,C 5.41,C 6.47,C 7.31,C 8.41,C 9.34,10.40,11.40,12.45,1.40,2.40,C 3.07,C 3.44,C 4.13,C 4.50
Secaucus Junction,C 5.50,C 6.56,C 7.40,C 8.50,C 9.43,10.49,11.49,,1.49,2.49,C 3.16,C 3.54,C 4.23,C 4.59
via PATH from WTC,5.30,6.49,7.29,8.29,9.29,10.20,11.20,12.20,1.20,2.20,3.00,3.30,4.14,4.44
arrive Newark,5.55,7.14,7.54,8.54,9.54,10.45,11.45,12.45,1.45,2.45,3.25,3.55,4.39,5.09
NEWARK PENN STATION,6.05,7.21,7.59,9.06,10.02,11.00,12.00,1.02,2.00,3.01,3.36,4.11,4.44,5.16
Union Station,6.14,7.30,8.08,9.15,10.11,11.08,12.08,1.10,2.08,3.09,L 3.45,L 4.20,L 4.54,L 5.25
Roselle Park,6.18,7.33,8.12,9.19,10.15,11.12,12.12,1.14,2.12,3.13,L 3.49,L 4.24,L 4.58,L 5.29
Cranford,6.22,7.38,8.17,9.23,10.19,11.16,12.16,1.18,2.16,3.17,L 3.55,L 4.29,L 5.03,L 5.34
Garwood,6.25,7.41,8.20,9.26,10.22,11.19,12.19,1.21,2.19,3.20,L 3.57,L 4.32,L 5.06,
Westfield,6.28,7.44,8.23,9.29,10.26,11.22,12.23,1.24,2.23,3.23,L 4.01,L 4.35,L 5.10,L 5.38
Fanwood,6.33,7.49,8.28,9.34,10.30,11.27,12.27,1.29,2.27,3.28,L 4.06,L 4.40,L 5.15,L 5.43
Netherwood,6.36,7.52,8.31,9.37,10.34,11.30,12.31,1.32,2.31,3.31,L 4.10,L 4.43,L 5.18,L 5.46
Plainfield,6.40,7.55,8.34,9.41,10.37,11.34,12.34,1.35,2.34,3.34,L 4.13,L 4.47,L 5.22,L 5.49
Dunellen,6.45,8.00,8.39,9.46,10.42,11.39,12.39,1.40,2.39,3.39,L 4.18,L 4.52,L 5.27,L 5.54
Bound Brook,6.50,8.06,8.45,9.51,10.48,11.44,12.45,1.46,2.45,3.45,L 4.24,L 4.58,L 5.33,L 6.00
Bridgewater,L 6.53,8.09,L 8.48,L 9.54,L 10.51,L 11.47,L 12.48,1.49,L 2.48,3.47,L 4.27,L 5.01,L 5.36,L 6.03
Somerville,L 6.59,8.14,L 8.53,L 10.00,L 10.56,L 11.53,L 12.53,1.54,L 2.53,3.52,L 4.32,L 5.07,L 5.42,L 6.08
RARITAN,7.03,8.17,9.08,10.12,L 10.59,12.06,1.05,1.57,3.05,3.55,4.40,5.12,L 5.45,6.14
North Branch,,L 8.24,,,L 11.06,,,L 2.04,,L 4.01,,,L 5.52,
White House,,L 8.31,,,L 11.13,,,L 2.11,,L 4.08,,,L 5.59,
Lebanon,,L 8.38,,,L 11.19,,,L 2.17,,L 4.14,,,L 6.06,
Annandale,,L 8.42,,,L 11.24,,,L 2.22,,L 4.19,,,L 6.11,
High Bridge,,8.52,,,11.38,,,2.36,,4.29,,,6.20,
"",Q,Q,Q,Q,Q,Q,Q,,,,,,
"",5737,5439,5441,5743,5445,8545,5747,5451,5193,5155,5197,5401,5403
P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,P.M.,A.M.,A.M.
Hoboken,,,,,,,,,,,,,
NEW YORK,C 5.08,C 5.12,C 5.36,C 6.01,C 6.04,C 6.01,C 6.47,C 7.47,8.48,9.48,10.48,C 12.05,C 1.00
Secaucus Junction,C 5.18,C 5.22,C 5.39,C 6.05,C 6.14,C 6.05,C 6.56,C 7.56,8.57,9.57,10.57,C 12.14,C 1.09
via PATH from WTC,5.04,5.14,5.34,5.54,5.59,5.59,6.39,7.39,8.34,9.34,10.30,11.55,12.30
arrive Newark,5.29,5.39,5.59,6.19,6.24,6.24,7.04,8.04,8.59,9.59,10.55,12.20,12.55
NEWARK PENN STATION,5.35,5.44,6.05,6.26,6.33,6.33,7.12,8.12,9.08,10.08,11.08,12.29,1.28
Union Station,,L 5.53,L 6.14,,L 6.42,L 6.42,7.21,8.21,9.16,10.16,11.16,12.38,1.37
Roselle Park,,L 5.57,L 6.18,,L 6.46,L 6.46,7.25,8.24,9.20,10.20,11.20,12.41,1.40
Cranford,,L 6.01,L 6.23,,L 6.51,L 6.51,7.30,8.29,9.24,10.24,11.24,12.46,1.45
Garwood,,L 6.04,,,L 6.54,L 6.54,7.33,8.32,9.27,10.27,11.27,12.48,1.47
Westfield,L 5.51,L 6.08,L 6.28,L 6.43,L 6.57,L 6.57,7.36,8.35,9.30,10.30,11.30,12.52,1.50
Fanwood,,L 6.13,L 6.33,,L 7.02,L 7.02,7.41,8.40,9.35,10.35,11.35,12.56,1.54
Netherwood,,L 6.16,L 6.37,,L 7.06,L 7.06,7.45,8.43,9.38,10.38,11.38,12.59,1.57
Plainfield,L 5.58,L 6.20,L 6.40,L 6.49,L 7.09,L 7.09,7.48,8.46,9.41,10.41,11.41,1.02,2.00
Dunellen,L 6.03,L 6.25,L 6.45,L 6.55,L 7.14,L 7.14,7.53,8.51,9.46,10.46,11.46,1.07,2.05
Bound Brook,L 6.09,L 6.31,L 6.51,L 7.01,L 7.20,L 7.20,L 7.59,8.57,9.52,10.52,11.52,1.12,2.11
Bridgewater,L 6.12,L 6.34,L 6.54,L 7.04,L 7.24,L 7.24,L 8.02,L 9.00,9.55,L 10.55,11.55,L 1.15,L 2.13
Somerville,L 6.18,L 6.39,L 7.00,L 7.09,L 7.29,L 7.29,L 8.07,L 9.05,10.00,L 11.00,12.00,L 1.20,L 2.18
RARITAN,L 6.21,6.46,7.08,L 7.12,7.36,L 7.32,L 8.10,9.12,10.03,11.08,12.03,1.31,2.34
North Branch,L 6.27,,,L 7.18,,L 7.39,L 8.17,,L 10.09,,L 12.09,,
White House,L 6.34,,,L 7.25,,L 7.46,L 8.24,,L 10.16,,L 12.16,,
Lebanon,L 6.40,,,L 7.32,,L 7.52,L 8.30,,L 10.23,,L 12.23,,
Annandale,L 6.45,,,L 7.36,,L 7.57,L 8.35,,L 10.27,,L 12.27,,
High Bridge,6.54,,,7.46,,8.06,8.44,,10.37,,12.37,,
"",Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,,
"",1602,1604,1606,1608,1610,1612,1614,1616,1618,1620,1650,1622,1652,1624,1626,1628,1630,1632,1634,1636
A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,A.M.,P.M.,P.M.,P.M.,P.M.,P.M.,A.M.
METRO-NORTH STATIONS,,,,,,,,,,,,,,,,,,,,
SPRING VALLEY,5.10,5.53,6.21,6.30,6.50,7.03,7.22,7.39,7.48,8.03,,8.50,,10.55,12.20,1.31,2.46,3.54,9.14,12.05
"Nanuet, NY",5.15,5.59,6.27,6.36,6.56,7.09,7.28,7.45,7.53,8.09,,8.55,,11.00,12.25,1.36,2.51,3.59,9.20,12.10
"Pearl River, NY",5.19,6.03,6.32,6.40,7.00,7.14,7.32,7.50,7.58,8.13,,8.59,,11.04,12.29,1.41,2.55,4.04,9.28,12.18
"Montvale, NJ",5.22,6.06,,6.43,7.03,7.17,7.35,,8.01,8.16,,9.03,,11.08,12.33,,2.59,4.07,9.31,12.21
Park Ridge,5.24,6.09,,6.46,7.06,7.20,7.38,7.54,,8.19,,9.05,,11.10,12.35,,3.01,4.09,9.33,12.23
Woodcliff Lake,5.26,6.11,,6.49,,7.23,7.40,,8.04,8.21,,9.07,,11.12,12.37,,3.03,4.11,9.35,12.25
Hillsdale,5.30,6.14,,6.52,7.11,7.27,7.44,7.59,,8.24,,9.10,,11.15,12.40,,3.06,4.14,9.38,12.29
Westwood,5.32,6.17,,6.55,7.14,7.31,7.47,,8.09,8.27,,9.13,,11.18,12.43,,3.09,4.17,9.41,12.31
Emerson,5.35,6.21,,6.59,7.17,7.34,,8.03,,8.31,,9.16,,11.21,12.46,,3.12,4.20,9.44,12.35
Oradell,5.39,6.24,,7.02,7.21,7.38,7.51,,8.14,8.34,,9.19,,11.25,12.49,,3.16,4.24,9.47,12.38
River Edge,5.42,6.28,,7.06,7.25,7.42,7.55,8.08,,8.38,,9.23,,11.28,12.53,,3.19,4.27,9.50,12.41
New Bridge Landing,5.46,6.32,,7.10,7.29,7.47,7.59,,8.20,8.42,,9.27,10.24,11.32,12.57,1.56,3.23,4.31,9.54,12.45
Anderson Street,5.49,6.36,,7.14,7.33,,8.03,,8.23,,8.56,9.30,10.30,11.35,1.05,2.00,3.31,4.38,9.57,12.49
Essex Street,5.52,6.39,,7.17,7.36,,8.06,,8.26,,8.58,9.33,10.33,11.38,1.08,2.03,3.34,4.41,10.00,12.51
Teterboro,5.55,6.42,,7.20,7.39,,8.09,,8.30,,9.02,,10.36,,1.11,2.06,3.37,4.44,10.03,12.54
Wood-Ridge,5.59,6.46,,7.24,7.43,,8.13,,8.33,,9.05,9.38,10.39,11.43,1.14,2.13,3.40,4.47,10.10,12.58
Secaucus Junction,L 6.09,L 6.56,L 7.03,L 7.35,L 7.54,L 8.04,L 8.23,L 8.28,L 8.43,8.58,9.15,9.48,10.49,11.53,1.25,2.23,3.50,4.57,10.20,1.07
leave Secaucus Junction,6.16,7.03,7.10,7.41,7.59,8.10,8.33,8.33,8.50,9.03,9.24,9.54,10.58,12.02,1.40,2.28,3.57,5.03,10.28,1.18
NEW YORK,6.29,7.16,7.23,7.54,8.14,8.23,8.49,8.49,9.03,9.16,9.37,10.06,11.11,12.17,1.53,2.42,4.11,5.16,10.42,1.36
HOBOKEN,6.21,7.08,7.16,7.47,8.06,8.16,8.35,8.40,8.55,9.10,9.27,10.00,11.01,12.05,1.37,2.36,4.02,5.10,10.32,1.19
via PATH,6.35,7.15,7.25,7.58,8.14,8.30,8.46,8.54,9.02,9.18,9.34,10.19,11.19,12.19,1.49,2.49,4.16,5.19,10.43,J 1.47
arrive World Trade Center,6.46,7.26,7.36,8.09,8.25,8.41,8.57,9.05,9.13,9.29,9.45,10.30,11.30,12.30,2.00,3.00,4.27,5.30,10.54,2.15
via FERRY,6.40,7.20,7.30,8.00,8.20,8.30,8.50,8.50,9.10,9.20,9.40,10.20,11.20,12.20,2.00,3.00,4.10,5.20,,
arrive World Financial Ctr.,6.50,7.30,7.40,8.10,8.30,8.40,9.00,9.00,9.20,9.30,9.50,10.30,11.30,12.30,2.10,3.10,4.20,5.30,,
